,Temperature,Humidity,doorOpened,isCloudy,isRaining
0,20.67646456708275,0.34620786281920113,False,False,False
1,20.67190015701079,0.34571401047308437,False,False,False
2,20.668541925987135,0.34523048986591015,False,False,False
3,20.666412116642398,0.34475722856138136,False,False,False
4,20.665528864613087,0.34429415412320086,False,False,False
5,20.665906161200233,0.3438411941150716,False,False,False
6,20.667553829724596,0.34339827610069634,False,False,False
7,20.670477515534404,0.34296532764377813,False,False,False
8,20.702578689580502,0.34430227630801974,True,False,False
9,20.726468665433295,0.3452442496571241,False,False,False
10,20.74510639957606,0.34588040725479413,False,False,False
11,20.760526622770158,0.34628027586473265,False,False,False
12,20.77412516286865,0.3464980686842426,False,False,False
13,20.786855846849914,0.3465760543462588,False,False,False
14,20.827266396108286,0.34830718474075895,True,False,False
15,20.85840623055422,0.3495523447152912,False,False,False
16,20.883529003112532,0.35042078284121525,False,False,False
17,20.904865418063327,0.3509976936512013,False,False,False
18,20.92393940744146,0.3513495095619117,False,False,False
19,20.941786340759467,0.3515280285733511,False,False,False
20,20.9591036404091,0.3515736338740211,False,False,False
21,20.976354759483684,0.3515178051326061,False,False,False
22,20.993840981984743,0.35138507730515695,False,False,False
23,21.011751022593362,0.3511945685043653,False,False,False
24,21.030195310061412,0.3509611717372734,False,False,False
25,21.049229704017108,0.3506964844603655,False,False,False
26,21.068871922335713,0.3504095336322209,False,False,False
27,21.08911294009903,0.3501073412542679,False,False,False
28,21.10992492003726,0.3497953654922599,False,False,False
29,21.131266750564997,0.3494778447507177,False,False,False
30,21.18098793371308,0.35091806605068826,True,False,False
31,21.221645334927885,0.3519537743640939,False,False,False
32,21.256142917782793,0.3526761678942252,False,False,False
33,21.286461254987206,0.3531563606342277,False,False,False
34,21.31394384403437,0.3534498009400284,False,False,False
35,21.339494731055694,0.35359971801675144,False,False,False
36,21.36371493673161,0.35363981017765955,False,False,False
37,21.38699665480907,0.35359634168567106,False,False,False
38,21.40958831270282,0.3534897782892904,False,False,False
39,21.431639525721675,0.35333606294018466,False,False,False
40,21.453232176490282,0.35314761085244983,False,False,False
41,21.47440191916259,0.3529340856483986,False,False,False
42,21.52305307496722,0.3544630047518396,True,False,False
43,21.589682965822682,0.35733541159440435,True,False,False
44,21.63984086810414,0.35948027593605586,False,False,False
45,21.678498878738004,0.361059948354663,False,False,False
46,21.709068774272875,0.36220103876505017,False,False,False
47,21.733886575153807,0.3630022794408666,False,False,False
48,21.754546937322722,0.363540658170884,False,False,False
49,21.80003392188088,0.3656362021201566,True,False,False
50,21.833694262703432,0.3671709092409809,False,False,False
51,21.858985064622537,0.36827049077270707,False,False,False
52,21.906177772286647,0.37079297663086186,True,False,False
53,21.93950982178182,0.37265000538754117,False,False,False
54,21.963055413501355,0.3739904064552255,False,False,False
55,21.979614392050387,0.37493024042927287,False,False,False
56,21.991108475821,0.37556000833178954,False,False,False
57,21.998854667835452,0.3759502748208086,False,False,False
58,22.031653918222855,0.37791605429241815,True,False,False
59,22.05273530685774,0.37933543203940095,False,False,False
60,22.065483641432508,0.3803310647539637,False,False,False
61,22.07222952539987,0.3809985971588653,False,False,False
62,22.074577385854543,0.38141260475630745,False,False,False
63,22.073631803746487,0.3816312291709124,False,False,False
64,22.07015366930479,0.38169979371610213,False,False,False
65,22.064667913499875,0.38165362353473975,False,False,False
66,22.057537823667047,0.3815202453077092,False,False,False
67,22.049016298958023,0.3813211030254961,False,False,False
68,22.039281191102607,0.3810728962889214,False,False,False
69,22.028459660945032,0.38078862418262555,False,False,False
70,22.0166449528667,0.3804783994953083,False,False,False
71,22.003907934653107,0.380150083810449,False,False,False
72,21.990305022728915,0.37980978287601236,False,False,False
